Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Salary
fffe3200320033003900;39743;Male;Product;No;1.0;3.0;5.5;6000
fffe32003900350032003400;39623;Male;Product;No;1.0;1.0;1.5;8000
fffe33003200350034003600;39626;Male;Service;Yes;2.0;5.0;6.5;2000
fffe31003800360039003900;39537;Female;Product;Yes;1.0;2.0;2.5;11000
fffe3600320036003000;39680;Male;Service;Yes;2.0;3.0;3.3;1000
fffe31003200390033003400;39733;Male;Product;Yes;2.0;4.0;6.1;13000
fffe32003000330038003000;39777;Female;Service;Yes;2.0;4.0;5.5;3000
fffe32003300330036003200;39813;Female;Service;Yes;3.0;5.0;5.4;10000
fffe3900380031003000;39453;Male;Service;No;4.0;8.0;9.4;15000
fffe36003400;39637;Female;Product;Yes;2.0;5.0;5.5;2000
fffe31003000300033003500;39623;Female;Service;No;4.0;8.0;8.1;2000
fffe31003500310034003600;39791;Female;Product;No;2.0;6.0;7.4;5000
fffe32003000330033003300;39717;Male;Service;Yes;2.0;5.0;5.6;1000
fffe3800320037003600;39595;Female;Service;Yes;3.0;6.0;5.8;6000
fffe33003200390035003300;39490;Male;Service;No;4.0;8.0;7.7;11000
fffe3300390036003000;39478;Male;Service;Yes;2.0;3.0;3.5;4000
fffe31003800330030003200;39530;Male;Product;No;3.0;6.0;6.6;9000
fffe31003500380033003000;39574;Male;Service;No;4.0;7.0;7.7;7000
fffe33003000330039003600;39515;Female;Service;No;1.0;4.0;6.6;10000
fffe31003400360038003200;39480;Male;Service;No;1.0;4.0;5.5;9000
fffe33003100390036003300;39512;Female;Service;No;1.0;2.0;5.1;2000
fffe32003300300032003700;39593;Female;Product;No;4.0;7.0;8.9;4000
fffe31003500320033003300;39792;Female;Product;Yes;1.0;4.0;7.0;1000
fffe3300380034003300;39672;Male;Service;Yes;0.0;1.0;0.0;13000
fffe32003100300033003300;39558;Male;Product;No;3.0;5.0;5.6;7000
fffe33003300300033003700;39739;Female;Product;Yes;2.0;4.0;5.0;14000
fffe3900360030003400;39718;Female;Service;Yes;3.0;6.0;5.7;13000
fffe33003100330037003200;39512;Male;Product;No;2.0;5.0;7.3;8000
fffe3100300037003100;39658;Female;Product;Yes;2.0;3.0;3.6;9000
fffe31003000390035003200;39537;Male;Product;No;3.0;6.0;6.4;10000
fffe3500390032003300;39562;Male;Service;Yes;0.0;1.0;0.8;10000
fffe33003100350036003900;39634;Female;Service;Yes;1.0;3.0;5.2;4000
fffe31003900380035003400;39761;Female;Product;No;2.0;3.0;4.0;12000
fffe32003700370037003600;39770;Male;Service;Yes;3.0;4.0;6.0;13000
fffe3500360035003400;39550;Male;Product;Yes;1.0;3.0;3.8;9000
fffe3100380038003500;39684;Male;Service;No;2.0;2.0;3.3;15000
fffe32003300360037003000;39561;Male;Service;Yes;1.0;2.0;6.4;10000
fffe3800370032003400;39486;Female;Service;No;2.0;4.0;8.5;3000
fffe32003500380033003800;39618;Female;Product;Yes;4.0;7.0;7.2;14000
fffe3500380032003600;39601;Female;Product;Yes;2.0;4.0;5.3;14000
fffe32003500340033003200;39542;Female;Product;No;3.0;7.0;6.5;14000
fffe31003900350038003300;39716;Female;Service;Yes;0.0;1.0;2.6;4000
fffe320031003000;39763;Female;Service;Yes;3.0;5.0;7.2;6000
fffe3600320031003900;39714;Male;Service;No;3.0;5.0;7.4;5000
fffe3300350033003200;39569;Male;Service;No;2.0;5.0;6.6;11000
fffe33003000330033003000;39788;Female;Service;Yes;2.0;6.0;8.5;6000
fffe32003000390032003400;39488;Male;Product;Yes;2.0;2.0;1.2;12000
fffe32003800370038003400;39777;Male;Product;No;2.0;7.0;7.7;5000
fffe32003300380030003000;39494;Male;Product;No;3.0;6.0;7.9;8000
fffe32003000340035003500;39765;Female;Product;No;2.0;3.0;3.3;8000
fffe31003000370031003100;39563;Female;Service;No;2.0;5.0;7.1;1000
fffe32003800350039003200;39613;Male;Product;No;2.0;4.0;7.1;8000
fffe31003800390030003600;39721;Male;Product;No;1.0;2.0;4.1;14000
fffe32003600370034003100;39713;Male;Service;No;3.0;5.0;5.9;14000
fffe32003700370032003500;39550;Female;Service;No;1.0;1.0;4.7;9000
fffe33003400320039003500;39479;Female;Service;Yes;3.0;4.0;5.3;8000
fffe31003000330032003600;39572;Male;Service;No;3.0;7.0;8.1;10000
fffe31003600370032003500;39554;Male;Product;No;3.0;6.0;6.8;9000
fffe32003900320037003900;39806;Female;Service;Yes;1.0;2.0;3.5;15000
fffe31003100320034003700;39780;Female;Service;No;3.0;4.0;4.6;5000
fffe31003800370034003800;39598;Female;Service;No;4.0;7.0;7.8;9000
fffe310037003900;39727;Female;Product;No;2.0;5.0;6.4;12000
fffe33003400380036003100;39681;Male;Product;Yes;2.0;3.0;4.2;5000
fffe31003000370036003300;39593;Male;Product;No;3.0;6.0;5.1;15000
fffe32003200350037003100;39571;Female;Product;No;3.0;6.0;7.6;3000
fffe33003400380035003800;39640;Female;Product;No;3.0;6.0;6.6;1000
fffe33003000320034003700;39578;Male;Product;Yes;1.0;1.0;2.1;13000
fffe31003000360037003600;39673;Female;Service;Yes;3.0;6.0;6.2;12000
fffe31003700390032003400;39473;Female;Service;Yes;3.0;6.0;5.3;13000
fffe33003200320034003000;39458;Male;Product;Yes;1.0;1.0;0.0;4000
fffe33003100390035003400;39733;Female;Service;Yes;3.0;3.0;4.0;13000
fffe3100350031003600;39737;Female;Product;Yes;1.0;3.0;5.9;6000
fffe32003800390033003600;39462;Male;Service;No;3.0;8.0;8.0;9000
fffe3600310038003900;39515;Female;Service;Yes;3.0;4.0;5.2;8000
fffe31003500330038003900;39523;Male;Service;Yes;4.0;7.0;7.8;1000
fffe31003800340034003700;39730;Female;Service;No;3.0;6.0;7.5;10000
fffe32003300310036003500;39504;Female;Product;Yes;1.0;4.0;5.8;11000
fffe32003300380031003600;39525;Male;Service;Yes;2.0;4.0;5.2;12000
fffe32003200350036003500;39588;Female;Service;No;3.0;7.0;7.7;14000
fffe32003000360033003400;39624;Female;Product;No;3.0;8.0;8.3;10000
fffe33003200380034003000;39777;Female;Product;Yes;0.0;1.0;4.7;2000
fffe31003200360031003300;39612;Female;Service;Yes;0.0;2.0;4.8;2000
fffe3200370030003300;39741;Male;Service;No;3.0;7.0;10.0;7000
fffe31003600320034003500;39648;Male;Service;No;3.0;7.0;7.3;6000
fffe31003400340034003200;39756;Male;Service;Yes;4.0;6.0;7.0;7000
fffe32003400360032003400;39495;Male;Product;No;2.0;2.0;3.1;13000
fffe32003700350030003900;39790;Female;Service;Yes;0.0;1.0;3.8;2000
fffe33003100380039003800;39496;Female;Service;Yes;3.0;6.0;8.0;1000
fffe32003400390031003700;39495;Female;Service;Yes;3.0;7.0;7.3;13000
fffe3400350037003700;39752;Male;Product;Yes;2.0;5.0;5.0;13000
fffe33003000330037003200;39673;Male;Service;No;3.0;5.0;8.2;4000
fffe32003400300035003000;39611;Female;Service;Yes;3.0;5.0;5.6;14000
fffe33003300340031003100;39718;Male;Product;No;3.0;6.0;7.1;6000
fffe31003800320030003300;39523;Male;Service;Yes;5.0;10.0;10.0;7000
fffe3100390039003700;39726;Female;Product;No;2.0;3.0;4.9;5000
fffe31003200340036003100;39611;Female;Service;No;1.0;3.0;5.4;7000
fffe32003400320033003600;39612;Male;Service;No;4.0;6.0;7.1;4000
fffe31003000350033003900;39515;Female;Service;No;4.0;8.0;6.4;10000
fffe3900350033003200;39600;Female;Service;Yes;3.0;5.0;7.4;15000
fffe33003100310032003800;39692;Male;Product;No;3.0;5.0;6.7;4000
fffe3400390031003000;39464;Female;Product;Yes;1.0;2.0;6.7;3000
fffe31003400370039003900;39694;Female;Service;Yes;1.0;2.0;5.5;13000
fffe31003500390031003200;39810;Female;Service;No;3.0;5.0;7.8;11000
fffe330033003000;39539;Female;Product;Yes;4.0;6.0;5.9;11000
fffe31003000320034003300;39456;Male;Service;No;3.0;6.0;6.6;9000
fffe32003400300031003100;39786;Male;Service;No;1.0;3.0;3.8;15000
fffe33003200300037003400;39801;Female;Product;No;2.0;5.0;6.1;5000
fffe33003200370039003300;39540;Female;Service;No;1.0;3.0;5.8;13000
fffe33003000360033003100;39718;Female;Service;Yes;2.0;2.0;4.8;1000
fffe3100380032003500;39643;Male;Product;No;2.0;4.0;6.1;3000
fffe31003400370034003900;39625;Female;Service;Yes;2.0;3.0;3.5;6000
fffe31003000350037003400;39515;Male;Product;No;3.0;6.0;7.0;11000
fffe31003300380033003300;39756;Male;Service;Yes;4.0;6.0;6.8;14000
fffe31003600310034003300;39664;Female;Product;No;1.0;3.0;4.7;10000
fffe3300370038003300;39525;Male;Product;No;4.0;7.0;8.3;5000
fffe31003700370033003100;39449;Female;Service;Yes;2.0;5.0;5.3;10000
fffe31003000380035003700;39714;Female;Service;Yes;1.0;1.0;3.2;7000
fffe31003000310039003900;39727;Female;Product;Yes;0.0;2.0;3.8;11000
fffe31003300390039003400;39525;Female;Service;No;2.0;6.0;5.8;1000
fffe3300300030003500;39765;Female;Service;Yes;4.0;7.0;8.2;7000
fffe3800370036003600;39475;Male;Product;Yes;0.0;1.0;2.6;10000
fffe31003000300037003700;39554;Female;Service;No;2.0;4.0;7.5;12000
fffe31003200340037003000;39668;Male;Product;Yes;4.0;7.0;6.1;11000
fffe32003500380032003500;39747;Male;Service;Yes;2.0;4.0;6.1;1000
fffe32003800310036003500;39460;Male;Service;No;1.0;1.0;3.3;6000
fffe31003900330032003400;39698;Female;Product;Yes;3.0;5.0;6.3;3000
fffe3400360036003700;39783;Male;Service;No;3.0;7.0;6.4;2000
fffe3700390032003700;39698;Female;Service;No;1.0;5.0;7.5;11000
fffe3900300034003000;39449;Female;Service;Yes;1.0;2.0;3.7;5000
fffe32003300310036003700;39779;Male;Service;Yes;2.0;4.0;6.4;6000
fffe31003600380034003500;39651;Female;Service;Yes;3.0;6.0;4.7;1000
fffe3700370038003600;39807;Female;Service;Yes;0.0;1.0;4.3;6000
fffe32003600370039003600;39514;Female;Service;Yes;4.0;9.0;9.9;10000
fffe3500370039003200;39764;Male;Service;Yes;3.0;4.0;6.0;14000
fffe32003200350037003900;39762;Female;Service;Yes;1.0;4.0;6.6;4000
fffe31003100330039003400;39763;Female;Service;No;1.0;4.0;6.9;5000
fffe3400340032003000;39620;Female;Product;Yes;2.0;4.0;5.9;15000
fffe3800390034003800;39558;Male;Product;No;1.0;3.0;1.9;9000
fffe32003600370036003500;39806;Female;Product;Yes;2.0;3.0;5.1;2000
fffe33003000380039003800;39555;Female;Product;No;2.0;6.0;5.6;5000
fffe32003800360036003600;39512;Female;Service;Yes;2.0;5.0;6.8;3000
fffe31003900300037003200;39748;Male;Service;No;0.0;1.0;2.6;8000
fffe3800390035003000;39578;Female;Service;Yes;0.0;1.0;2.6;8000
fffe31003400360035003000;39770;Female;Product;No;1.0;2.0;6.0;11000
fffe32003100370032003200;39664;Male;Service;Yes;4.0;7.0;7.4;6000
fffe3600310031003800;39565;Male;Service;Yes;3.0;5.0;7.7;5000
fffe31003700350035003000;39601;Male;Service;No;1.0;4.0;4.9;5000
fffe31003400350034003300;39782;Female;Product;Yes;3.0;7.0;7.2;8000
fffe33003200380033003300;39664;Male;Service;Yes;4.0;6.0;5.4;7000
fffe3600380034003800;39766;Female;Service;Yes;3.0;6.0;7.0;12000
fffe31003800310035003500;39500;Male;Service;No;4.0;7.0;7.5;4000
fffe32003900310039003500;39492;Female;Service;Yes;1.0;2.0;1.6;14000
fffe32003800360035003400;39549;Female;Product;No;0.0;1.0;2.9;5000
fffe350039003800;39781;Female;Product;No;1.0;3.0;3.6;11000
fffe33003200300039003700;39752;Male;Product;No;5.0;8.0;7.9;5000
fffe33003000340039003600;39755;Male;Service;No;3.0;6.0;8.4;1000
fffe3500350038003600;39749;Male;Service;No;2.0;5.0;4.7;10000
fffe3300370030003500;39661;Female;Service;No;3.0;6.0;4.2;3000
fffe31003200300038003100;39453;Female;Service;No;4.0;6.0;7.2;13000
fffe31003800310032003000;39761;Male;Service;No;5.0;8.0;9.7;4000
fffe31003300360039003200;39733;Female;Service;No;3.0;4.0;5.1;10000
fffe31003800320030003100;39574;Female;Product;No;4.0;8.0;7.8;1000
fffe31003400330031003600;39613;Female;Service;No;3.0;5.0;4.7;3000
fffe3800330034003600;39584;Male;Product;No;2.0;4.0;3.9;12000
fffe33003000330037003400;39750;Male;Service;No;2.0;6.0;7.7;6000
fffe32003400360034003200;39689;Male;Product;Yes;3.0;8.0;8.4;8000
fffe3300390034003100;39533;Male;Service;No;3.0;6.0;7.0;1000
fffe3400360037003100;39676;Female;Service;Yes;3.0;7.0;6.9;7000
fffe32003400300031003600;39566;Female;Product;Yes;2.0;5.0;8.7;4000
fffe32003100320034003300;39725;Male;Service;No;4.0;8.0;7.9;15000
fffe32003900360030003400;39562;Female;Product;Yes;3.0;5.0;5.6;11000
fffe32003200300034003600;39677;Female;Service;No;3.0;5.0;5.1;10000
fffe31003500380039003900;39751;Female;Service;No;2.0;4.0;4.1;4000
fffe3400340034003500;39576;Female;Service;No;2.0;4.0;8.3;3000
fffe31003600380030003500;39664;Male;Service;No;2.0;5.0;7.5;14000
fffe350039003300;39717;Female;Product;Yes;3.0;6.0;7.3;2000
fffe330032003700;39803;Male;Product;Yes;2.0;5.0;6.1;12000
fffe3300340031003700;39527;Female;Service;No;3.0;6.0;7.3;14000
fffe3200350037003400;39515;Female;Service;Yes;4.0;8.0;7.0;13000
fffe32003900390031003300;39516;Female;Service;No;2.0;5.0;6.0;15000
fffe33003400310031003800;39619;Female;Service;No;3.0;5.0;6.4;7000
fffe33003100380039003400;39633;Female;Product;No;1.0;4.0;5.8;13000
fffe33003300360037003400;39742;Male;Product;No;2.0;4.0;6.0;14000
fffe3500330037003300;39497;Female;Service;No;2.0;4.0;4.6;3000
fffe31003100390033003000;39720;Female;Service;Yes;1.0;2.0;4.6;13000
fffe32003700310030003500;39529;Female;Service;No;3.0;5.0;6.5;7000
fffe3700390030003700;39481;Female;Product;Yes;3.0;5.0;4.8;10000
fffe31003400350034003600;39638;Female;Service;Yes;2.0;4.0;4.9;9000
fffe33003000370037003600;39476;Female;Service;Yes;3.0;5.0;7.7;5000
fffe31003300360039003400;39757;Female;Service;No;0.0;1.0;2.8;11000
fffe3600330036003300;39604;Male;Product;Yes;3.0;6.0;7.7;3000
fffe31003700390033003400;39777;Male;Product;No;5.0;10.0;9.6;13000
fffe3400310038003700;39556;Male;Product;Yes;0.0;1.0;0.0;6000
fffe3800310033003000;39511;Male;Service;Yes;2.0;3.0;2.7;7000
fffe3600380032003900;39624;Female;Service;Yes;1.0;2.0;6.4;15000
fffe3400300033003200;39813;Female;Service;Yes;3.0;6.0;7.0;13000
fffe33003400370034003600;39656;Male;Service;No;1.0;2.0;4.3;11000
fffe3600360039003200;39541;Female;Product;Yes;1.0;3.0;6.5;6000
fffe33003000310039003000;39810;Male;Product;No;1.0;2.0;4.2;11000
fffe3600380030003600;39582;Female;Service;No;4.0;7.0;8.3;6000
fffe32003700310038003900;39741;Female;Service;Yes;3.0;6.0;4.4;11000
fffe31003000380038003100;39488;Female;Product;Yes;2.0;6.0;7.2;8000
fffe32003900380031003400;39549;Male;Product;No;2.0;2.0;3.0;10000
fffe32003600340037003600;39655;Male;Service;Yes;0.0;1.0;4.3;13000
fffe32003000320031003900;39459;Female;Service;No;4.0;7.0;8.7;5000
fffe31003300340036003100;39537;Female;Service;Yes;3.0;6.0;4.3;3000
fffe33003400380039003200;39696;Female;Service;Yes;3.0;4.0;5.9;12000
fffe32003900330039003000;39707;Male;Product;Yes;3.0;5.0;5.5;12000
fffe32003300390036003000;39754;Male;Service;Yes;4.0;7.0;9.5;4000
fffe31003000380031003100;39557;Female;Service;Yes;2.0;2.0;3.4;2000
fffe33003000340038003500;39473;Male;Product;No;3.0;6.0;7.2;8000
fffe3700360038003300;39484;Male;Product;No;3.0;6.0;7.1;2000
fffe3600310033003200;39716;Female;Service;Yes;4.0;7.0;9.0;5000
fffe3700300038003600;39479;Male;Product;No;2.0;5.0;8.7;1000
fffe31003300330031003300;39472;Male;Product;No;3.0;9.0;9.9;12000
fffe32003900390035003800;39716;Male;Product;Yes;1.0;4.0;4.0;7000
fffe32003900300030003200;39491;Female;Service;Yes;1.0;3.0;5.4;11000
fffe33003100350034003900;39545;Male;Product;No;2.0;5.0;6.4;9000
fffe33003300370031003100;39492;Male;Service;Yes;2.0;5.0;6.2;13000
fffe31003800370039003600;39600;Male;Service;No;2.0;6.0;6.5;15000
fffe3400330033003800;39596;Male;Service;No;3.0;7.0;6.9;1000
fffe32003200310030003300;39584;Female;Service;Yes;1.0;2.0;4.9;8000
fffe3800360034003300;39780;Female;Product;Yes;3.0;6.0;5.5;6000
fffe3800390036003100;39529;Female;Product;No;3.0;7.0;7.7;10000
fffe32003000380031003100;39753;Male;Service;No;3.0;5.0;5.1;3000
fffe33003200370037003300;39640;Male;Service;Yes;4.0;9.0;8.2;3000
fffe33003100380033003600;39596;Male;Service;Yes;2.0;4.0;6.3;13000
fffe33003000320038003500;39563;Male;Product;No;4.0;8.0;7.7;7000
fffe3900340031003100;39774;Male;Service;Yes;2.0;3.0;5.2;9000
fffe32003200300036003900;39619;Female;Service;Yes;1.0;2.0;2.1;6000
fffe31003800330036003000;39469;Female;Service;Yes;3.0;4.0;5.6;15000
fffe31003600320035003400;39565;Male;Product;No;3.0;4.0;5.8;5000
fffe3600380038003700;39792;Male;Product;No;3.0;7.0;6.6;6000
fffe32003000300035003500;39531;Male;Service;No;4.0;6.0;8.6;6000
fffe3800310038003800;39604;Female;Service;Yes;2.0;5.0;7.9;13000
fffe32003700390032003700;39711;Male;Service;No;3.0;5.0;7.5;7000
fffe33003400330037003100;39769;Female;Service;No;3.0;6.0;7.4;7000
fffe3400300039003600;39584;Female;Service;Yes;0.0;1.0;0.0;11000
fffe3500340032003900;39777;Female;Service;Yes;2.0;4.0;5.6;8000
fffe31003600390039003300;39758;Female;Product;Yes;0.0;1.0;2.7;3000
fffe3100360039003200;39664;Male;Service;Yes;2.0;4.0;5.1;8000
fffe3600330034003700;39499;Female;Service;No;3.0;6.0;7.5;4000
fffe31003400320036003800;39699;Male;Product;Yes;2.0;4.0;6.9;11000
fffe33003000380034003100;39671;Male;Product;No;2.0;4.0;6.6;14000
fffe32003600330037003600;39742;Male;Product;Yes;3.0;6.0;6.0;14000
fffe33003300300037003700;39661;Female;Service;No;3.0;6.0;7.8;11000
fffe31003500360039003400;39689;Female;Product;Yes;2.0;3.0;6.2;2000
fffe31003700310032003700;39687;Male;Service;No;3.0;6.0;7.1;6000
fffe32003000330032003000;39624;Male;Product;Yes;1.0;1.0;0.0;2000
fffe31003000370031003400;39627;Female;Product;Yes;1.0;2.0;6.1;7000
fffe31003800360032003500;39580;Female;Service;Yes;2.0;4.0;6.6;8000
fffe33003100340037003200;39479;Female;Service;Yes;0.0;1.0;4.2;5000
fffe3500390037003000;39565;Female;Service;Yes;3.0;6.0;6.7;3000
fffe31003300310038003100;39568;Female;Service;No;1.0;1.0;0.8;2000
fffe32003800370030003600;39806;Female;Product;Yes;1.0;3.0;4.0;15000
fffe33003100370032003500;39691;Male;Service;No;2.0;5.0;6.4;3000
fffe32003100340031003600;39642;Male;Service;No;1.0;3.0;5.5;1000
fffe31003600320039003800;39691;Female;Service;Yes;0.0;1.0;2.9;8000
fffe31003700370030003000;39627;Female;Product;No;1.0;2.0;6.2;4000
fffe3900360035003500;39592;Female;Service;No;4.0;7.0;6.8;12000
fffe31003300390033003900;39727;Male;Service;No;4.0;8.0;8.4;13000
fffe32003300340037003500;39517;Male;Service;No;3.0;5.0;6.3;9000
fffe32003200360039003400;39730;Male;Product;Yes;3.0;5.0;4.7;7000
fffe3900310035003000;39743;Male;Product;No;3.0;7.0;8.9;15000
fffe33003200350034003400;39491;Female;Service;No;2.0;4.0;4.7;3000
fffe32003000350039003300;39466;Male;Product;No;3.0;6.0;8.4;5000
fffe31003700350036003300;39538;Female;Service;No;2.0;3.0;4.4;9000
fffe33003200350034003800;39584;Female;Service;Yes;2.0;4.0;3.7;3000
fffe3900330034003300;39477;Male;Product;No;2.0;5.0;7.6;13000
fffe32003400300032003500;39745;Female;Service;Yes;1.0;2.0;4.7;10000
fffe3500350037003400;39787;Male;Product;No;2.0;5.0;6.7;13000
fffe3500360039003900;39635;Male;Product;Yes;1.0;4.0;4.3;5000
fffe31003200300033003600;39486;Female;Product;No;3.0;5.0;7.0;4000
fffe33003300310030003000;39777;Female;Service;No;2.0;3.0;3.9;4000
fffe31003500300031003100;39681;Female;Product;No;1.0;1.0;0.0;15000
fffe31003900330034003200;39813;Male;Service;Yes;3.0;6.0;6.6;14000
fffe32003400360030003100;39642;Male;Service;No;2.0;6.0;6.8;2000
fffe32003500360038003600;39775;Male;Service;No;1.0;4.0;6.1;14000
fffe3700310036003900;39686;Male;Product;No;3.0;7.0;6.6;11000
fffe3200340031003700;39667;Female;Service;Yes;1.0;2.0;5.0;7000
fffe3700310035003900;39773;Female;Service;Yes;1.0;4.0;6.5;1000
fffe32003300300038003200;39584;Female;Service;No;2.0;5.0;6.2;3000
fffe32003900340032003600;39503;Male;Service;No;3.0;5.0;6.8;2000
fffe31003100350037003200;39679;Female;Product;No;2.0;4.0;4.7;14000
fffe31003000390031003600;39712;Female;Service;Yes;1.0;3.0;5.6;1000
fffe32003300360035003200;39515;Female;Service;Yes;3.0;7.0;8.0;2000
fffe3900320033003500;39755;Female;Product;Yes;2.0;5.0;5.3;10000
fffe31003200310034003700;39809;Male;Service;Yes;2.0;3.0;5.2;5000
fffe32003000390035003500;39655;Female;Product;Yes;1.0;3.0;4.7;12000
fffe31003400340036003400;39471;Male;Service;No;2.0;5.0;6.4;15000
fffe3300300036003700;39677;Male;Service;No;1.0;2.0;5.0;2000
fffe3200310039003700;39572;Male;Service;No;3.0;7.0;8.3;13000
fffe33003100350033003100;39663;Female;Service;No;3.0;6.0;6.6;7000
fffe32003500390037003300;39629;Male;Service;No;2.0;6.0;7.5;5000
fffe31003700350033003700;39651;Male;Service;Yes;3.0;5.0;4.4;8000
fffe31003500350038003300;39611;Male;Product;No;3.0;7.0;7.2;5000
fffe3500390036003900;39459;Male;Service;Yes;5.0;9.0;10.0;14000
fffe33003100380032003600;39540;Female;Service;No;0.0;1.0;0.8;3000
fffe33003300350038003500;39646;Female;Product;No;3.0;5.0;7.3;15000
fffe33003100360036003900;39603;Male;Service;Yes;0.0;1.0;2.6;8000
fffe32003600370037003000;39716;Male;Product;No;3.0;6.0;5.9;11000
fffe32003500310031003700;39482;Male;Service;No;1.0;4.0;6.9;6000
fffe3900370033003900;39713;Male;Product;No;3.0;6.0;5.9;6000
fffe33003400390034003300;39494;Female;Product;No;3.0;7.0;7.4;3000
fffe31003800390039003400;39616;Male;Product;No;3.0;5.0;6.0;5000
fffe33003400320038003500;39800;Male;Product;Yes;1.0;3.0;4.4;6000
fffe33003100370033003600;39749;Female;Service;Yes;2.0;4.0;6.6;12000
fffe31003100350039003900;39563;Female;Service;Yes;3.0;5.0;6.8;4000
fffe32003100300035003900;39764;Female;Service;Yes;2.0;4.0;6.5;12000
fffe3800390032003300;39487;Male;Product;No;2.0;4.0;6.2;2000
fffe3100300039003100;39544;Male;Service;Yes;1.0;2.0;2.7;2000
fffe32003400350033003200;39578;Male;Service;Yes;1.0;3.0;4.9;1000
fffe3100390033003500;39513;Male;Service;Yes;2.0;3.0;4.6;14000
fffe3900370032003500;39617;Female;Service;Yes;3.0;7.0;7.1;4000
fffe32003000360030003200;39553;Female;Service;No;0.0;1.0;3.5;8000
fffe31003200300038003400;39451;Female;Service;Yes;1.0;2.0;1.9;2000
fffe32003900330036003700;39745;Female;Service;Yes;1.0;3.0;6.9;5000
